customer_id,bought_date,product,retail_price,discount
5862,29/03/2017,Jupiter,80000,3700
5865,29/03/2017,Jupiter,80000,4200
5866,29/03/2017,Jupiter,80000,5600
5868,29/03/2017,Jupiter,80000,3700
5873,30/03/2017,Jupiter,80000,3500
5874,30/03/2017,Pluto,40000,400
5877,30/03/2017,Saturn,50000,2800
5878,30/03/2017,Jupiter,80000,700
5879,30/03/2017,Jupiter,80000,3500
5881,30/03/2017,Saturn,50000,3800
5883,30/03/2017,Jupiter,80000,8000
5884,30/03/2017,Jupiter,80000,4300
5886,30/03/2017,Jupiter,80000,4000
5887,30/03/2017,Saturn,50000,2100
5891,30/03/2017,Jupiter,80000,5400
5892,30/03/2017,Jupiter,80000,5100
5893,30/03/2017,Saturn,50000,4100
5898,30/03/2017,Jupiter,80000,3600
5901,30/03/2017,Jupiter,80000,7900
5903,30/03/2017,Pluto,40000,2500
5906,30/03/2017,Saturn,50000,2900
5907,30/03/2017,Saturn,50000,1200
5909,30/03/2017,Jupiter,80000,3500
5918,31/03/2017,Jupiter,80000,2600
5920,31/03/2017,Saturn,50000,200
5921,31/03/2017,Pluto,40000,1400
5925,01/04/2017,Pluto,40000,3800
5929,01/04/2017,Jupiter,80000,0
5930,01/04/2017,Saturn,50000,1900
5938,01/04/2017,Saturn,50000,700
5940,01/04/2017,Pluto,40000,2500
5957,01/04/2017,Saturn,50000,3600
5958,01/04/2017,Jupiter,80000,3200
5965,01/04/2017,Jupiter,80000,4200
5969,01/04/2017,Pluto,40000,3000
5971,01/04/2017,Jupiter,80000,4100
5972,01/04/2017,Jupiter,80000,4600
5975,01/04/2017,Pluto,40000,4000
5987,01/04/2017,Saturn,50000,1900
5991,01/04/2017,Jupiter,80000,1100
6003,02/04/2017,Saturn,50000,1600
6007,02/04/2017,Saturn,50000,1400
6008,02/04/2017,Jupiter,80000,6400
6009,02/04/2017,Jupiter,80000,3700
6010,02/04/2017,Saturn,50000,2000
6011,02/04/2017,Pluto,40000,2200
6018,02/04/2017,Jupiter,80000,1400
6026,02/04/2017,Pluto,40000,200
6028,02/04/2017,Pluto,40000,2800
6030,02/04/2017,Jupiter,80000,3400
6032,02/04/2017,Jupiter,80000,2400
6033,02/04/2017,Jupiter,80000,800
6035,02/04/2017,Jupiter,80000,2400
6039,02/04/2017,Saturn,50000,1700
6040,02/04/2017,Jupiter,80000,4000
6050,02/04/2017,Jupiter,80000,3000
6054,02/04/2017,Saturn,50000,2600
6058,03/04/2017,Jupiter,80000,7700
6061,03/04/2017,Jupiter,80000,6300
6062,03/04/2017,Saturn,50000,1900
6073,03/04/2017,Jupiter,80000,7500
6074,03/04/2017,Saturn,50000,2400
6076,03/04/2017,Jupiter,80000,7800
6085,03/04/2017,Pluto,40000,3000
6090,03/04/2017,Jupiter,80000,6900
6100,03/04/2017,Pluto,40000,3800
6103,04/04/2017,Pluto,40000,1000
6106,04/04/2017,Jupiter,80000,5200
6110,04/04/2017,Pluto,40000,3700
6117,04/04/2017,Jupiter,80000,7400
6118,04/04/2017,Jupiter,80000,6000
6120,04/04/2017,Saturn,50000,4400
6123,04/04/2017,Saturn,50000,3000
6124,04/04/2017,Jupiter,80000,5400
6125,04/04/2017,Jupiter,80000,5100
6133,04/04/2017,Saturn,50000,900
6140,04/04/2017,Jupiter,80000,6700
6142,04/04/2017,Jupiter,80000,300
6143,04/04/2017,Saturn,50000,2400
6151,05/04/2017,Saturn,50000,2200
6157,05/04/2017,Jupiter,80000,1100
6161,05/04/2017,Pluto,40000,100
6169,05/04/2017,Jupiter,80000,3100
6171,05/04/2017,Saturn,50000,1700
6174,05/04/2017,Jupiter,80000,3500
6177,05/04/2017,Jupiter,80000,1500
6183,05/04/2017,Jupiter,80000,1400
6184,05/04/2017,Pluto,40000,2600
6186,05/04/2017,Jupiter,80000,2200
6194,05/04/2017,Jupiter,80000,6700
6202,05/04/2017,Jupiter,80000,3300
6203,05/04/2017,Jupiter,80000,4000
6204,05/04/2017,Pluto,40000,3500
6208,06/04/2017,Jupiter,80000,2100
6209,06/04/2017,Pluto,40000,3200
6210,06/04/2017,Jupiter,80000,1200
6213,06/04/2017,Saturn,50000,1700
6215,06/04/2017,Saturn,50000,3000
6220,06/04/2017,Jupiter,80000,1000
6222,06/04/2017,Jupiter,80000,100
6226,06/04/2017,Jupiter,80000,2700
6232,06/04/2017,Jupiter,80000,6000
6233,06/04/2017,Pluto,40000,2200
6234,06/04/2017,Jupiter,80000,900
6240,06/04/2017,Jupiter,80000,1900
6246,06/04/2017,Jupiter,80000,5700
6259,08/04/2017,Jupiter,80000,3100
6263,08/04/2017,Saturn,50000,3100
6267,08/04/2017,Saturn,50000,1400
6271,08/04/2017,Pluto,40000,3500
6277,08/04/2017,Pluto,40000,3100
6286,08/04/2017,Jupiter,80000,3600
6296,08/04/2017,Jupiter,80000,1900
6300,08/04/2017,Jupiter,80000,5400
6313,08/04/2017,Saturn,50000,3500
6316,08/04/2017,Jupiter,80000,7700
6317,08/04/2017,Jupiter,80000,1700
6319,08/04/2017,Saturn,50000,3900
6328,08/04/2017,Jupiter,80000,5100
6332,09/04/2017,Jupiter,80000,5600
6335,09/04/2017,Saturn,50000,1900
6341,09/04/2017,Jupiter,80000,2600
6352,09/04/2017,Pluto,40000,4000
6355,09/04/2017,Jupiter,80000,6100
6364,09/04/2017,Jupiter,80000,5900
6373,09/04/2017,Jupiter,80000,5800
6377,10/04/2017,Jupiter,80000,5300
6380,10/04/2017,Saturn,50000,2900
6389,10/04/2017,Saturn,50000,4600
6398,10/04/2017,Jupiter,80000,2800
6401,10/04/2017,Jupiter,80000,2000
6405,10/04/2017,Saturn,50000,1900
6408,10/04/2017,Jupiter,80000,6800
6414,10/04/2017,Saturn,50000,4700
6419,10/04/2017,Pluto,40000,700
6424,11/04/2017,Jupiter,80000,8000
6425,11/04/2017,Jupiter,80000,3800
6429,11/04/2017,Jupiter,80000,1200
6443,11/04/2017,Saturn,50000,3300
6446,11/04/2017,Saturn,50000,2700
6451,11/04/2017,Jupiter,80000,3300
6453,11/04/2017,Jupiter,80000,3800
6456,11/04/2017,Jupiter,80000,4000
6468,11/04/2017,Jupiter,80000,500
6470,11/04/2017,Pluto,40000,500
6473,11/04/2017,Jupiter,80000,2400
6498,12/04/2017,Pluto,40000,2700
6511,12/04/2017,Jupiter,80000,5200
6514,12/04/2017,Jupiter,80000,5400
6516,12/04/2017,Jupiter,80000,3100
6519,12/04/2017,Jupiter,80000,4600
6524,12/04/2017,Saturn,50000,3700
6527,12/04/2017,Jupiter,80000,3500
6531,12/04/2017,Pluto,40000,2200
6539,13/04/2017,Saturn,50000,2200
6542,13/04/2017,Pluto,40000,1300
6546,13/04/2017,Jupiter,80000,7000
6548,13/04/2017,Jupiter,80000,5200
6549,13/04/2017,Jupiter,80000,4700
6552,13/04/2017,Jupiter,80000,5600
6554,13/04/2017,Pluto,40000,2700
6561,13/04/2017,Jupiter,80000,100
6564,13/04/2017,Jupiter,80000,200
6565,13/04/2017,Jupiter,80000,1900
6568,13/04/2017,Jupiter,80000,4600
6571,13/04/2017,Jupiter,80000,7600
6575,13/04/2017,Jupiter,80000,6200
6580,13/04/2017,Jupiter,80000,3200
6582,13/04/2017,Jupiter,80000,3500
6583,13/04/2017,Jupiter,80000,3300
6589,14/04/2017,Jupiter,80000,2200
6597,14/04/2017,Saturn,50000,1700
6600,15/04/2017,Jupiter,80000,300
6603,15/04/2017,Jupiter,80000,3000
6608,15/04/2017,Pluto,40000,0
6622,15/04/2017,Jupiter,80000,6600
6625,15/04/2017,Pluto,40000,1000
6627,15/04/2017,Saturn,50000,3500
6629,15/04/2017,Jupiter,80000,5500
6632,15/04/2017,Saturn,50000,4400
6633,15/04/2017,Jupiter,80000,5100
6644,15/04/2017,Jupiter,80000,1600
6645,15/04/2017,Jupiter,80000,4900
6659,15/04/2017,Pluto,40000,2600
6662,15/04/2017,Saturn,50000,3600
6664,15/04/2017,Jupiter,80000,600
6670,16/04/2017,Saturn,50000,1000
6671,16/04/2017,Jupiter,80000,3800
6676,16/04/2017,Saturn,50000,900
6678,16/04/2017,Jupiter,80000,4800
6687,16/04/2017,Saturn,50000,2800
6692,16/04/2017,Jupiter,80000,6000
6693,16/04/2017,Jupiter,80000,3000
6695,16/04/2017,Saturn,50000,3500
6699,16/04/2017,Jupiter,80000,3600
6700,16/04/2017,Saturn,50000,3500
6702,16/04/2017,Jupiter,80000,500
6714,17/04/2017,Pluto,40000,1700
6722,17/04/2017,Jupiter,80000,5000
6725,17/04/2017,Saturn,50000,1600
6738,17/04/2017,Jupiter,80000,6200
6739,17/04/2017,Jupiter,80000,7100
6740,17/04/2017,Jupiter,80000,1700
6742,17/04/2017,Jupiter,80000,5700
6743,17/04/2017,Jupiter,80000,1200
6744,17/04/2017,Saturn,50000,500
6751,17/04/2017,Jupiter,80000,5500
6753,17/04/2017,Jupiter,80000,500
6756,17/04/2017,Jupiter,80000,7000
6760,18/04/2017,Saturn,50000,3800
6767,18/04/2017,Jupiter,80000,2400
6772,18/04/2017,Saturn,50000,2400
6773,18/04/2017,Pluto,40000,1300
6776,18/04/2017,Jupiter,80000,7100
6778,18/04/2017,Saturn,50000,2600
6794,18/04/2017,Jupiter,80000,4300
6795,18/04/2017,Jupiter,80000,1400
6796,18/04/2017,Jupiter,80000,3000
6798,18/04/2017,Pluto,40000,4000
6812,19/04/2017,Jupiter,80000,6200
6823,19/04/2017,Saturn,50000,2400
6824,19/04/2017,Pluto,40000,3300
6827,19/04/2017,Jupiter,80000,4100
6828,19/04/2017,Jupiter,80000,5000
6830,19/04/2017,Jupiter,80000,300
6832,19/04/2017,Jupiter,80000,6900
6841,20/04/2017,Jupiter,80000,1400
6842,20/04/2017,Jupiter,80000,7600
6844,20/04/2017,Saturn,50000,3800
6858,20/04/2017,Jupiter,80000,200
6861,20/04/2017,Jupiter,80000,4200
6865,20/04/2017,Jupiter,80000,2400
6866,20/04/2017,Jupiter,80000,2900
6870,20/04/2017,Pluto,40000,1600
6871,20/04/2017,Jupiter,80000,800
6872,20/04/2017,Saturn,50000,4600
6874,20/04/2017,Jupiter,80000,7600
6875,20/04/2017,Saturn,50000,3900
6898,22/04/2017,Jupiter,80000,1000
6902,22/04/2017,Jupiter,80000,4700
6910,22/04/2017,Saturn,50000,4700
6927,22/04/2017,Jupiter,80000,4500
6928,22/04/2017,Jupiter,80000,6100
6931,22/04/2017,Saturn,50000,200
6939,24/04/2017,Pluto,40000,600
6942,24/04/2017,Saturn,50000,4600
6944,24/04/2017,Saturn,50000,2700
6951,24/04/2017,Jupiter,80000,6600
6952,24/04/2017,Jupiter,80000,5600
6953,24/04/2017,Saturn,50000,1300
6956,24/04/2017,Saturn,50000,900
6959,24/04/2017,Jupiter,80000,6000
6961,24/04/2017,Saturn,50000,1900
6962,24/04/2017,Jupiter,80000,4700
6966,24/04/2017,Jupiter,80000,3800
6973,24/04/2017,Jupiter,80000,2300
6974,24/04/2017,Saturn,50000,0
6976,24/04/2017,Jupiter,80000,7100
6983,25/04/2017,Jupiter,80000,4400
6986,25/04/2017,Jupiter,80000,5700
6992,25/04/2017,Saturn,50000,2600
7006,25/04/2017,Pluto,40000,3600
7010,26/04/2017,Jupiter,80000,7800
7011,26/04/2017,Jupiter,80000,2800
7012,26/04/2017,Saturn,50000,3400
7013,26/04/2017,Jupiter,80000,2300
7019,26/04/2017,Jupiter,80000,7700
7020,26/04/2017,Saturn,50000,3700
7022,26/04/2017,Jupiter,80000,7300
7034,26/04/2017,Saturn,50000,3200
7040,26/04/2017,Jupiter,80000,200
7043,27/04/2017,Saturn,50000,4100
7051,27/04/2017,Pluto,40000,3600
7054,27/04/2017,Jupiter,80000,3700
7055,27/04/2017,Jupiter,80000,1200
7059,27/04/2017,Jupiter,80000,2800
7062,27/04/2017,Jupiter,80000,3600
7064,27/04/2017,Jupiter,80000,7300
7068,27/04/2017,Jupiter,80000,7500
7070,27/04/2017,Jupiter,80000,7800
7071,27/04/2017,Jupiter,80000,1200
7077,27/04/2017,Jupiter,80000,4600
7080,27/04/2017,Jupiter,80000,4400
7082,27/04/2017,Jupiter,80000,5800
7083,27/04/2017,Jupiter,80000,700
7084,27/04/2017,Jupiter,80000,5300
7085,28/04/2017,Jupiter,80000,7600
7086,28/04/2017,Jupiter,80000,3200
7092,29/04/2017,Saturn,50000,1300
7107,29/04/2017,Saturn,50000,3900
7111,29/04/2017,Pluto,40000,2400
7113,29/04/2017,Jupiter,80000,7300
7119,29/04/2017,Jupiter,80000,2300
7121,29/04/2017,Jupiter,80000,6400
7128,29/04/2017,Jupiter,80000,200
7129,29/04/2017,Jupiter,80000,7800
7131,29/04/2017,Pluto,40000,100
7133,29/04/2017,Pluto,40000,1100
7136,29/04/2017,Jupiter,80000,6800
7137,29/04/2017,Jupiter,80000,500
7140,30/04/2017,Jupiter,80000,300
7146,30/04/2017,Jupiter,80000,3000
7147,30/04/2017,Jupiter,80000,7700
7153,30/04/2017,Jupiter,80000,4400
7159,30/04/2017,Jupiter,80000,400
7162,30/04/2017,Saturn,50000,1800
7165,30/04/2017,Jupiter,80000,4700
7168,30/04/2017,Pluto,40000,2700
7171,30/04/2017,Jupiter,80000,400
7172,30/04/2017,Saturn,50000,200
7175,30/04/2017,Saturn,50000,200
7178,30/04/2017,Jupiter,80000,1000
7182,30/04/2017,Saturn,50000,2300
7184,30/04/2017,Jupiter,80000,4900
7191,30/04/2017,Jupiter,80000,3700
7194,30/04/2017,Saturn,50000,3900
7196,01/05/2017,Pluto,40000,1100
7197,01/05/2017,Pluto,40000,1900
7201,01/05/2017,Jupiter,80000,3300
7207,01/05/2017,Jupiter,80000,4900
7209,01/05/2017,Pluto,40000,800
7210,01/05/2017,Pluto,40000,1800
7212,01/05/2017,Saturn,50000,4400
7221,01/05/2017,Saturn,50000,3400
7223,01/05/2017,Jupiter,80000,4800
7225,01/05/2017,Jupiter,80000,7300
7226,01/05/2017,Jupiter,80000,2800
7227,01/05/2017,Saturn,50000,600
7229,01/05/2017,Pluto,40000,4000
7232,01/05/2017,Pluto,40000,2000
7235,01/05/2017,Pluto,40000,1400
7241,01/05/2017,Pluto,40000,2300
7245,02/05/2017,Saturn,50000,4900
7253,02/05/2017,Pluto,40000,200
7256,02/05/2017,Jupiter,80000,3700
7267,02/05/2017,Pluto,40000,400
7271,02/05/2017,Jupiter,80000,3800
7272,02/05/2017,Pluto,40000,1300
7273,02/05/2017,Jupiter,80000,2000
7282,02/05/2017,Jupiter,80000,2300
7289,02/05/2017,Pluto,40000,200
7292,02/05/2017,Jupiter,80000,3600
7296,02/05/2017,Jupiter,80000,4700
7299,02/05/2017,Jupiter,80000,500
7308,03/05/2017,Jupiter,80000,4700
7316,03/05/2017,Jupiter,80000,4300
7322,03/05/2017,Saturn,50000,2500
7326,03/05/2017,Saturn,50000,4300
7330,03/05/2017,Saturn,50000,1000
7333,03/05/2017,Pluto,40000,2900
7337,03/05/2017,Jupiter,80000,4700
7338,03/05/2017,Jupiter,80000,1700
7343,03/05/2017,Jupiter,80000,7500
7346,03/05/2017,Jupiter,80000,4900
7349,03/05/2017,Saturn,50000,4500
7353,03/05/2017,Jupiter,80000,4900
7354,03/05/2017,Jupiter,80000,3500
7355,03/05/2017,Jupiter,80000,2300
7362,03/05/2017,Pluto,40000,300
7365,03/05/2017,Jupiter,80000,2700
7368,03/05/2017,Pluto,40000,1200
7369,03/05/2017,Jupiter,80000,5700
7376,03/05/2017,Jupiter,80000,5400
7380,04/05/2017,Jupiter,80000,5200
7383,04/05/2017,Saturn,50000,3500
7386,04/05/2017,Jupiter,80000,7800
7387,04/05/2017,Pluto,40000,0
7388,04/05/2017,Pluto,40000,3800
7392,04/05/2017,Jupiter,80000,300
7397,04/05/2017,Saturn,50000,2500
7402,04/05/2017,Saturn,50000,2400
7406,04/05/2017,Jupiter,80000,3100
7408,04/05/2017,Pluto,40000,3700
7413,04/05/2017,Saturn,50000,2500
7418,04/05/2017,Saturn,50000,3500
7425,04/05/2017,Jupiter,80000,1200
7433,04/05/2017,Saturn,50000,3600
7434,04/05/2017,Jupiter,80000,3000
7436,04/05/2017,Saturn,50000,1300
7439,04/05/2017,Jupiter,80000,3500
7442,05/05/2017,Saturn,50000,1400
7452,06/05/2017,Jupiter,80000,8000
7453,06/05/2017,Saturn,50000,3400
7459,06/05/2017,Jupiter,80000,4500
7460,06/05/2017,Saturn,50000,900
7462,06/05/2017,Saturn,50000,4800
7464,06/05/2017,Saturn,50000,600
7465,06/05/2017,Saturn,50000,2200
7477,06/05/2017,Pluto,40000,1800
7479,06/05/2017,Jupiter,80000,6600
7483,06/05/2017,Jupiter,80000,6900
7490,06/05/2017,Jupiter,80000,5700
7495,06/05/2017,Jupiter,80000,5800
7501,06/05/2017,Jupiter,80000,4300
7510,06/05/2017,Pluto,40000,800
7514,06/05/2017,Pluto,40000,300
7518,06/05/2017,Pluto,40000,1900
7520,06/05/2017,Jupiter,80000,2100
7521,06/05/2017,Jupiter,80000,1800
7534,06/05/2017,Jupiter,80000,5000
7537,07/05/2017,Jupiter,80000,2900
7542,07/05/2017,Jupiter,80000,7500
7548,07/05/2017,Jupiter,80000,7800
7550,07/05/2017,Saturn,50000,300
7551,07/05/2017,Jupiter,80000,4200
7553,07/05/2017,Jupiter,80000,3300
7558,07/05/2017,Jupiter,80000,900
7561,07/05/2017,Saturn,50000,800
7563,07/05/2017,Jupiter,80000,1100
7569,07/05/2017,Pluto,40000,0
7577,07/05/2017,Saturn,50000,2700
7587,07/05/2017,Jupiter,80000,3200
7591,07/05/2017,Jupiter,80000,300
7593,07/05/2017,Saturn,50000,2700
7594,07/05/2017,Jupiter,80000,5300
7604,07/05/2017,Saturn,50000,1000
7609,07/05/2017,Jupiter,80000,4000
7613,07/05/2017,Pluto,40000,3400
7618,07/05/2017,Jupiter,80000,500
7619,07/05/2017,Saturn,50000,900
7621,08/05/2017,Jupiter,80000,1800
7627,08/05/2017,Jupiter,80000,5700
7629,08/05/2017,Jupiter,80000,3000
7644,08/05/2017,Jupiter,80000,2200
7655,08/05/2017,Saturn,50000,1400
7663,08/05/2017,Saturn,50000,4200
7670,08/05/2017,Jupiter,80000,6500
7676,08/05/2017,Jupiter,80000,5400
7678,08/05/2017,Saturn,50000,700
7690,08/05/2017,Saturn,50000,4100
7692,08/05/2017,Pluto,40000,1400
7706,09/05/2017,Saturn,50000,3800
7708,09/05/2017,Saturn,50000,2400
7714,09/05/2017,Jupiter,80000,500
7719,09/05/2017,Saturn,50000,3000
7724,09/05/2017,Pluto,40000,400
7730,09/05/2017,Jupiter,80000,3800
7736,09/05/2017,Saturn,50000,2800
7738,09/05/2017,Jupiter,80000,2500
7741,09/05/2017,Pluto,40000,2900
7748,09/05/2017,Jupiter,80000,4200
7749,09/05/2017,Pluto,40000,1600
7750,09/05/2017,Pluto,40000,2800
7752,09/05/2017,Jupiter,80000,2600
7757,10/05/2017,Saturn,50000,2200
7763,10/05/2017,Pluto,40000,600
7764,10/05/2017,Pluto,40000,2700
7768,10/05/2017,Saturn,50000,2200
7776,10/05/2017,Pluto,40000,1500
7782,10/05/2017,Jupiter,80000,3500
7784,10/05/2017,Jupiter,80000,4000
7788,10/05/2017,Jupiter,80000,2900
7794,10/05/2017,Saturn,50000,1800
7799,10/05/2017,Jupiter,80000,2300
7804,10/05/2017,Jupiter,80000,2800
7815,11/05/2017,Saturn,50000,2000
7820,11/05/2017,Pluto,40000,3100
7821,11/05/2017,Saturn,50000,1000
7825,11/05/2017,Pluto,40000,3000
7831,11/05/2017,Pluto,40000,4000
7833,11/05/2017,Jupiter,80000,6100
7834,11/05/2017,Pluto,40000,100
7837,11/05/2017,Jupiter,80000,5100
7843,11/05/2017,Jupiter,80000,500
7849,11/05/2017,Pluto,40000,2900
7854,11/05/2017,Pluto,40000,1200
7862,11/05/2017,Jupiter,80000,1300
7863,11/05/2017,Jupiter,80000,7900
7867,11/05/2017,Jupiter,80000,5500
7868,11/05/2017,Jupiter,80000,2200
7872,12/05/2017,Saturn,50000,4500
7874,12/05/2017,Jupiter,80000,700
7877,12/05/2017,Saturn,50000,3400
7881,13/05/2017,Jupiter,80000,5800
7884,13/05/2017,Saturn,50000,4500
7895,13/05/2017,Jupiter,80000,6400
7900,13/05/2017,Pluto,40000,900
7907,13/05/2017,Pluto,40000,2800
7909,13/05/2017,Pluto,40000,3500
7910,13/05/2017,Jupiter,80000,7700
7915,13/05/2017,Pluto,40000,2400
7916,13/05/2017,Jupiter,80000,5400
7921,13/05/2017,Pluto,40000,1500
7924,13/05/2017,Pluto,40000,2900
7925,13/05/2017,Jupiter,80000,3900
7936,13/05/2017,Jupiter,80000,6200
7937,13/05/2017,Saturn,50000,700
7938,13/05/2017,Saturn,50000,2800
7939,13/05/2017,Pluto,40000,1200
7943,13/05/2017,Saturn,50000,2900
7946,13/05/2017,Pluto,40000,2300
7957,13/05/2017,Jupiter,80000,3400
7961,13/05/2017,Pluto,40000,300
7967,13/05/2017,Jupiter,80000,400
7969,13/05/2017,Jupiter,80000,7200
7980,14/05/2017,Jupiter,80000,6000
7984,14/05/2017,Pluto,40000,1400
7985,14/05/2017,Saturn,50000,800
7986,14/05/2017,Jupiter,80000,5000
7990,14/05/2017,Saturn,50000,2500
8002,14/05/2017,Saturn,50000,3500
8003,14/05/2017,Jupiter,80000,3800
8018,14/05/2017,Jupiter,80000,5800
8019,14/05/2017,Jupiter,80000,2400
8024,14/05/2017,Saturn,50000,1900
8030,14/05/2017,Jupiter,80000,1900
8035,15/05/2017,Saturn,50000,1000
8037,15/05/2017,Jupiter,80000,6900
8042,15/05/2017,Saturn,50000,300
8046,15/05/2017,Jupiter,80000,4200
8048,15/05/2017,Jupiter,80000,7500
8049,15/05/2017,Saturn,50000,400
8051,15/05/2017,Saturn,50000,4400
8057,15/05/2017,Saturn,50000,4400
8062,15/05/2017,Saturn,50000,0
8063,15/05/2017,Jupiter,80000,5300
8065,15/05/2017,Saturn,50000,4600
8068,15/05/2017,Saturn,50000,1600
8070,15/05/2017,Jupiter,80000,5300
8095,16/05/2017,Saturn,50000,2500
8097,16/05/2017,Jupiter,80000,4500
8099,16/05/2017,Pluto,40000,1300
8111,16/05/2017,Pluto,40000,3500
8112,16/05/2017,Saturn,50000,3900
8116,16/05/2017,Jupiter,80000,2100
8119,16/05/2017,Jupiter,80000,3800
8122,16/05/2017,Saturn,50000,3700
8124,16/05/2017,Saturn,50000,2100
8131,16/05/2017,Jupiter,80000,2500
8132,16/05/2017,Saturn,50000,3000
8137,16/05/2017,Pluto,40000,200
8139,16/05/2017,Jupiter,80000,4600
8140,16/05/2017,Jupiter,80000,2800
8143,16/05/2017,Jupiter,80000,4900
8148,16/05/2017,Saturn,50000,2600
8154,16/05/2017,Jupiter,80000,4400
8156,16/05/2017,Jupiter,80000,4000
8157,16/05/2017,Jupiter,80000,3800
8162,17/05/2017,Saturn,50000,500
8163,17/05/2017,Jupiter,80000,400
8168,17/05/2017,Jupiter,80000,7200
8169,17/05/2017,Saturn,50000,1700
8173,17/05/2017,Saturn,50000,500
8176,17/05/2017,Jupiter,80000,4600
8181,17/05/2017,Saturn,50000,400
8185,17/05/2017,Saturn,50000,3900
8191,17/05/2017,Jupiter,80000,6100
8192,17/05/2017,Pluto,40000,500
8193,17/05/2017,Saturn,50000,600
8196,17/05/2017,Jupiter,80000,7600
8198,17/05/2017,Pluto,40000,700
8200,17/05/2017,Jupiter,80000,0
8204,17/05/2017,Jupiter,80000,300
8216,18/05/2017,Jupiter,80000,7900
8219,18/05/2017,Saturn,50000,3400
8222,18/05/2017,Jupiter,80000,1700
8228,18/05/2017,Jupiter,80000,3600
8235,18/05/2017,Saturn,50000,3300
8236,18/05/2017,Jupiter,80000,7600
8242,18/05/2017,Pluto,40000,2800
8248,18/05/2017,Saturn,50000,1600
8254,18/05/2017,Saturn,50000,900
8256,18/05/2017,Pluto,40000,3200
8266,18/05/2017,Jupiter,80000,3100
8268,18/05/2017,Pluto,40000,1000
8270,18/05/2017,Jupiter,80000,4600
8271,19/05/2017,Pluto,40000,1900
8274,19/05/2017,Pluto,40000,3300
8278,20/05/2017,Saturn,50000,3500
8280,20/05/2017,Pluto,40000,2100
8288,20/05/2017,Saturn,50000,1900
8290,20/05/2017,Saturn,50000,600
8293,20/05/2017,Pluto,40000,1000
8294,20/05/2017,Saturn,50000,1500
8296,20/05/2017,Saturn,50000,2700
8300,20/05/2017,Jupiter,80000,4800
8301,20/05/2017,Saturn,50000,3900
8302,20/05/2017,Jupiter,80000,2500
8303,20/05/2017,Jupiter,80000,2700
8307,20/05/2017,Jupiter,80000,4200
8308,20/05/2017,Saturn,50000,800
8317,20/05/2017,Saturn,50000,2300
8327,20/05/2017,Saturn,50000,4200
8331,20/05/2017,Saturn,50000,2100
8332,20/05/2017,Jupiter,80000,2500
8333,20/05/2017,Pluto,40000,1100
8334,20/05/2017,Saturn,50000,4900
8344,20/05/2017,Jupiter,80000,3700
8347,20/05/2017,Jupiter,80000,1900
8348,20/05/2017,Jupiter,80000,3500
8350,20/05/2017,Pluto,40000,3800
8356,20/05/2017,Saturn,50000,3700
8358,20/05/2017,Pluto,40000,900
8360,20/05/2017,Saturn,50000,3400
8361,20/05/2017,Saturn,50000,3200
8362,20/05/2017,Pluto,40000,2000
8367,20/05/2017,Pluto,40000,1300
8369,20/05/2017,Jupiter,80000,400
8370,20/05/2017,Jupiter,80000,5200
8371,20/05/2017,Pluto,40000,1400
8375,20/05/2017,Jupiter,80000,3800
8377,20/05/2017,Saturn,50000,3300
8391,21/05/2017,Jupiter,80000,3700
8392,21/05/2017,Saturn,50000,2900
8393,21/05/2017,Pluto,40000,3600
8400,21/05/2017,Jupiter,80000,2300
8403,21/05/2017,Jupiter,80000,2000
8409,21/05/2017,Jupiter,80000,6600
8410,21/05/2017,Saturn,50000,400
8411,21/05/2017,Saturn,50000,100
8417,21/05/2017,Pluto,40000,2700
8419,21/05/2017,Jupiter,80000,1600
8429,21/05/2017,Saturn,50000,2600
8432,21/05/2017,Pluto,40000,500
8436,21/05/2017,Jupiter,80000,100
8446,22/05/2017,Jupiter,80000,7800
8452,22/05/2017,Jupiter,80000,6100
8455,22/05/2017,Saturn,50000,800
8457,22/05/2017,Jupiter,80000,200
8459,22/05/2017,Pluto,40000,1400
8463,22/05/2017,Jupiter,80000,2300
8467,22/05/2017,Saturn,50000,1700
8468,22/05/2017,Pluto,40000,700
8470,22/05/2017,Pluto,40000,4000
8471,22/05/2017,Saturn,50000,100
8473,22/05/2017,Pluto,40000,3500
8477,22/05/2017,Jupiter,80000,1200
8484,22/05/2017,Jupiter,80000,1800
8485,22/05/2017,Pluto,40000,3400
8487,22/05/2017,Jupiter,80000,5700
8488,22/05/2017,Saturn,50000,1600
8489,22/05/2017,Saturn,50000,300
8490,22/05/2017,Pluto,40000,3900
8498,22/05/2017,Saturn,50000,2100
8499,22/05/2017,Jupiter,80000,2500
8501,22/05/2017,Jupiter,80000,6800
8503,22/05/2017,Saturn,50000,4300
8504,22/05/2017,Jupiter,80000,7800
8508,22/05/2017,Jupiter,80000,6400
8520,23/05/2017,Jupiter,80000,7000
8524,23/05/2017,Saturn,50000,5000
8528,23/05/2017,Saturn,50000,2500
8530,23/05/2017,Pluto,40000,800
8535,23/05/2017,Saturn,50000,4300
8536,23/05/2017,Jupiter,80000,5800
8537,23/05/2017,Pluto,40000,300
8538,23/05/2017,Jupiter,80000,5800
8539,23/05/2017,Saturn,50000,4100
8541,23/05/2017,Pluto,40000,2600
8546,23/05/2017,Pluto,40000,300
8554,23/05/2017,Jupiter,80000,6300
8555,23/05/2017,Saturn,50000,0
8565,23/05/2017,Pluto,40000,1400
8567,23/05/2017,Saturn,50000,1900
